ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	UserActivityExcelFailedImports	actors	OrganisationAdministrator	OrganisationAdministrator	Администратор орг. структуры	OrganisationAdministrator
ViewConfiguration	UserActivityExcelFailedImports	dataExport	UsersExcelFailedImportsExport@ExportExcelUserFailed	UsersExcelFailedImportsExport@ExportExcelUserFailed	Ошибки импорта	Failed imports
UiSchema	UserActivityExcelFailedImportsUiSchema	ui-label	Failed imports	Failed imports	Ошибки импорта	Failed imports
UiSchema	UserActivityExcelFailedImportsUiSchema	ui-label	Export	Export	Экспорт	Export
UiSchema	UserActivityExcelFailedImportsUiSchema	ui-label	ErrorMessage	ErrorMessage	Сообщение ошибки	UsersExcelFailedImports
UiSchema	UserActivityExcelFailedImportsUiSchema	ui-label	Username	Username	Имя пользователя	Username
ViewConfiguration	UserActivityExcelFailedImports	rootConfiguration	UserActivityExcelFailedImports@Title	UserActivityExcelFailedImports	Место ошибки	Name Sink
