ApplicationRole	PermissionType	CodeName	ConceptTypeName	AssignedPermission	AssignmentOperator
General	Execute Service	AgencyInfoDataSource	DataSourceConfiguration	*	Add
General	Execute Service	CbAgentTypeDataSource	DataSourceConfiguration	*	Add
General	Execute Service	EmailBlackListDataSource	DataSourceConfiguration	*	Add
General	Execute Service	RgsChannelDataSource	DataSourceConfiguration	*	Add
General	Execute Service	SalesChannelDataSource	DataSourceConfiguration	*	Add
