ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	UserPasswordExcelImportSuccess	actors	OrganisationAdministrator	OrganisationAdministrator	Администратор орг. структуры	OrganisationAdministrator
UiSchema	UserPasswordExcelImportSuccessUiSchema	ui-label	Imported data	Imported data	Успешный импорт	UsersExcelImportSuccess
UiSchema	UserPasswordExcelImportSuccessUiSchema	ui-label	Export	Export	Экспорт	Export
UiSchema	UserPasswordExcelImportSuccessUiSchema	ui-label	Username	Username	Имя пользователя	Username
ViewConfiguration	UserPasswordExcelImportSuccess	rootConfiguration	UserPasswordExcelImportSuccess@Title	UserPasswordExcelImportSuccess	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful
UiSchema	UserPasswordExcelImportSuccessUiSchema	ui-label	Password	Password	Пароль	Password
ViewConfiguration	UserPasswordExcelImportSuccess	dataExport	UsersPasswordsSuccesfulImportsExport@ExportExcelUserSuccesful	UsersPasswordsSuccesfulImportsExport@ExportExcelUserSuccesful	ExportExcelUserSuccesful	ExportExcelUserSuccesful
UiSchema	UserPasswordExcelImportSuccessUiSchema	ui-label	sendEmail	sendEmail	Отправка пароля на e-mail	sendEmail
UiSchema	UserPasswordExcelImportSuccessUiSchema	ui-label	email	email	E-mail	E-mail
