ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation		InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation	Памятка по сервису «Лекарственный навигатор»
PrintoutRelation	InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation	rootConfiguration	InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation@Title	InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation	InvestmentLifeInsurancePolicyToMedNavigatorPrintoutRelation	Памятка по сервису «Лекарственный навигатор»
