ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	RelatedBokOutgoingPaymentSearchView	actors	General	General	General	Общий
ViewConfiguration	RelatedBokOutgoingPaymentSearchView	rootConfiguration	RelatedBokOutgoingPaymentSearchView@Title	RelatedBokOutgoingPaymentSearchView	RelatedBokOutgoingPaymentSearchView	История по выплатам
UiSchema	RelatedBokOutgoingPaymentSearchViewUiSchema	ui-label	payoutType	payoutType	payoutType	Тип выплаты
UiSchema	RelatedBokOutgoingPaymentSearchViewUiSchema	ui-label	collectionNumber	collectionNumber	collectionNumber	Номер коллекшена
UiSchema	RelatedBokOutgoingPaymentSearchViewUiSchema	ui-label	claimNumber	claimNumber	claimNumber	Номер убытка
UiSchema	RelatedBokOutgoingPaymentSearchViewUiSchema	ui-label	actNumber	actNumber	actNumber	Номер акта
UiSchema	RelatedBokOutgoingPaymentSearchViewUiSchema	ui-label	paymentDate	paymentDate	paymentDate	Дата платежа
UiSchema	RelatedBokOutgoingPaymentSearchViewUiSchema	ui-label	payoutAmountLc	payoutAmountLc	payoutAmountLc	Сумма выплаты в руб.
