ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	RelatedPaymentOrdersSearchView	actors	General	General	General	Общий
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	paymentOrderNumber	paymentOrderNumber	paymentOrderNumber	Номер РНВ
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	paymentOrderType	paymentOrderType	paymentOrderType	Тип РНВ
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	paymentOrderDate	paymentOrderDate	paymentOrderDate	Дата РНВ
ViewConfiguration	RelatedPaymentOrdersSearchView	rootConfiguration	RelatedPaymentOrdersSearchView@Title	RelatedPaymentOrdersSearchView	RelatedPaymentOrdersSearchView	Связанные РНВ
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	paymentOrderState	paymentOrderState	paymentOrderState	Статус РНВ
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	relatedDocumentNumber	relatedDocumentNumber	relatedDocumentNumber	Номер документа
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	relatedDocumentState	relatedDocumentState	relatedDocumentState	Статус документа
UiSchema	RelatedPaymentOrdersSearchViewUiSchema	ui-label	relatedDocumentStateDate	relatedDocumentStateDate	relatedDocumentStateDate	Дата статуса
