ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	MedLifeInsurancePolicyToMedNavigatorPrintoutRelation	printoutRelations	MedLifeInsurancePolicy@MedLifeInsurancePolicyToMedNavigatorPrintoutRelation		MedLifeInsurancePolicyToMedNavigatorPrintoutRelation	Памятка по сервису «Лекарственный навигатор»
PrintoutRelation	MedLifeInsurancePolicyToMedNavigatorPrintoutRelation	rootConfiguration	MedLifeInsurancePolicyToMedNavigatorPrintoutRelation@Title	MedLifeInsurancePolicyToMedNavigatorPrintoutRelation	MedLifeInsurancePolicyToMedNavigatorPrintoutRelation	Памятка по сервису «Лекарственный навигатор»
