ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	AccountingCertificateState	enum	accountingCertificateState@Draft	Draft	Draft	Проект
DataSchema	AccountingCertificateState	enum	accountingCertificateState@Checked	Checked	Checked	Проверено
DataSchema	AccountingCertificateState	enum	accountingCertificateState@Issued	Issued	Issued	Подтверждена
DataSchema	AccountingCertificateState	enum	accountingCertificateState@Cancelled	Cancelled	Cancelled	Отменена
