ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	RsdItemViewActionsComponent	ui-label	PopulateFromFile	PopulateFromFile	Populate from file	Заполнить из файла
UiSchema	RsdItemViewActionsComponent	ui-label	deleteItem	deleteItem	deleteItem	Удалить строку
ClientAction	RsdItemViewActionsComponentDeleteItem	ui-message	ItemsWasDeleted	deleteItem	Item was deleted!	Строка удалена!
