ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DocumentRelation	CreditLifeInsurancePolicyCreateTechnicalAmendmentRelation	relations	relations@CreditLifeInsurancePolicyCreateTechnicalAmendmentRelation@Title	CreditLifeInsurancePolicyCreateTechnicalAmendmentRelation	CreateTechnicalAmendment	Создать техническое ДС
DocumentRelation	CreditLifeInsurancePolicyCreateTechnicalAmendmentRelation	rootConfiguration	CreditLifeInsurancePolicyCreateTechnicalAmendmentRelation@Title	CreditLifeInsurancePolicyCreateTechnicalAmendmentRelation	CreateTechnicalAmendment	Создать техническое ДС
Rule	CreditLifeInsurancePolicyCreateTechnicalAmendmentRelationFlowRule	rule	validation@policyTransitionPreviousAmendmentInProgress	flowRule	E: validation@policyTransitionPreviousAmendmentInProgress	E: Операция недоступна, т. к. по договору имеется доп. соглашение, оформление которого не завершено
