ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AgencyInfoDataSourceInputSchema	field-title	code	code	Код	code
DataSchema	AgencyInfoDataSourceResultSchema	field-title	code	code	Код	code
DataSchema	AgencyInfoDataSourceResultSchema	field-title	description	description	Наименование	description
DataSchema	AgencyInfoDataSourceResultSchema	field-title	validityStart	validityStart	Действует с	validityStart
DataSchema	AgencyInfoDataSourceResultSchema	field-title	validityEnd	validityEnd	Действует по	validityEnd
DataSchema	AgencyInfoDataSourceInputSchema	field-title	description	description	Наименование	description
