ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	AccountingCertificateImportSuccessUiSchema	ui-label	Imported data	Imported data	Imported data	Импортированные данные
UiSchema	AccountingCertificateImportSuccessUiSchema	ui-label	Import Document Id	Import Document Id	Import Document Id	ИД импорта
UiSchema	AccountingCertificateImportSuccessUiSchema	ui-label	Source Id	Source Id	Source Id	ИД источника
UiSchema	AccountingCertificateImportSuccessUiSchema	ui-label	Record Key	Record Key	Record Key	Номер записи
UiSchema	AccountingCertificateImportSuccessUiSchema	ui-label	Result Entity Id	Result Entity Id	Result Entity Id	ИД договора
ViewConfiguration	AccountingCertificateImportSuccess	rootConfiguration	AccountingCertificateImportSuccess@Title	AccountingCertificateImportSuccess	AccountingCertificateImportSuccess	Данные импорта
ViewConfiguration	AccountingCertificateImportSuccess	actors	AccountingCertificateEditor	AccountingCertificateEditor	AccountingCertificateEditor	Редактирование налоговых справок
UiSchema	AccountingCertificateImportSuccessUiSchema	ui-label	createdCertificateNumber	createdCertificateNumber	createdCertificateNumber	Номер справки
