ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation		InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation	Полис-сертификат
PrintoutRelation	InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation	rootConfiguration	InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation@Title	InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation	InvestmentLifeInsurancePolicyToPolicyCertificatePrintoutRelation	Полис-сертификат
