ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	CreditContractReportsView	rootConfiguration	CreditContractReportsView@Title	CreditContractReportsView	CreditContractReportsView	Реинвестирование КСЖ
ViewConfiguration	CreditContractReportsView	actors	RemnantsOfCszContractsForReinvestment	RemnantsOfCszContractsForReinvestment	RemnantsOfCszContractsForReinvestment	Остатки договоров КСЖ для реинвестирования
