ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	PaymentOrderMainContent	ui-label	Tax amount LC	Tax amount LC	Tax amount LC	НДС (руб)
UiSchema	PaymentOrderMainContent	ui-label	Payment description	Payment description	Payment description	Назначение платежа
UiSchema	PaymentOrderMainContent	ui-label	Comments	Comments	Comments	Комментарий
UiSchema	PaymentOrderMainContent	ui-label	Netting	Netting	Netting	Зачеты
UiSchema	PaymentOrderMainContent	ui-label	Payment currency	Payment currency	Payment currency	Валюта платежа
UiSchema	PaymentOrderMainContent	ui-label	PaymentLines	PaymentLines	PaymentLines	Строки
UiSchema	PaymentOrderMainContent	ui-label	itemType	itemType	itemType	Тип строки
UiSchema	PaymentOrderMainContent	ui-label	paymentOrderCurrencyAmount	paymentOrderCurrencyAmount	paymentOrderCurrencyAmount	Сумма к выплате в валюте РНВ
UiSchema	PaymentOrderMainContent	ui-label	paymentCurrencyAmount	paymentCurrencyAmount	paymentCurrencyAmount	Сумма к выплате в валюте платежа
UiSchema	PaymentOrderMainContent	ui-label	paymentDeadlineDate	paymentDeadlineDate	paymentDeadlineDate	Крайняя дата оплаты
UiSchema	PaymentOrderMainContent	ui-label	mainInformation	mainInformation	mainInformation	Основная информация
UiSchema	PaymentOrderMainContent	ui-label	nettingTab	nettingTab	nettingTab	Взаимозачеты
UiSchema	PaymentOrderMainContent	ui-label	documentNumber	documentNumber	documentNumber	Номер договора
UiSchema	PaymentOrderMainContent	ui-label	initialOpenAmount	initialOpenAmount	initialOpenAmount	Открытая сумма
UiSchema	PaymentOrderMainContent	ui-label	currency	currency	currency	Валюта
UiSchema	PaymentOrderMainContent	ui-label	nettedAmount	nettedAmount	nettedAmount	Сумма взаимозачета
UiSchema	PaymentOrderMainContent	ui-label	exchangeRate	exchangeRate	exchangeRate	Курс
UiSchema	PaymentOrderMainContent	ui-label	nettedAmountInDocCurrency	nettedAmountInDocCurrency	nettedAmountInDocCurrency	Сумма взаимозачета в валюте договора
UiSchema	PaymentOrderMainContent	ui-label	docForNettingLookup	docForNettingLookup	docForNettingLookup	Поиск договора
UiSchema	PaymentOrderMainContent	ui-label	docForNetting	docForNetting	docForNetting	Договор
UiSchema	PaymentOrderMainContent	ui-label	Bank BIC	Bank BIC	Bank BIC	БИК
UiSchema	PaymentOrderMainContent	ui-label	Bank name	Bank name	Bank name	Наименование банка
UiSchema	PaymentOrderMainContent	ui-label	isManual	isManual	isManual	Ручное РНВ
DataSchema	PaymentOrder	field-title	paymentLineType	paymentLineType	paymentLineType	Тип выплаты
DataSchema	PaymentOrder	field-title	paymentOrderCurrencyAmount	paymentOrderCurrencyAmount	paymentOrderCurrencyAmount	Сумма к выплате в валюте РНВ
DataSchema	PaymentOrder	field-title	paymentCurrencyAmount	paymentCurrencyAmount	paymentCurrencyAmount	Сумма к выплате в валюте платежа
DataSchema	PaymentOrder	enum	itemType@surrenderValue	surrenderValue	surrenderValue	Выкупная сумма
DataSchema	PaymentOrder	enum	itemType@investProfit	investProfit	investProfit	ДИД
DataSchema	PaymentOrder	enum	itemType@PIT	PIT	PIT	НДФЛ
DataSchema	PaymentOrder	enum	itemType@paymentRefund	paymentRefund	paymentRefund	Возврат платежей
DataSchema	PaymentOrder	enum	itemType@riskPayment	riskPayment	riskPayment	Выплата
DataSchema	PaymentOrder	enum	itemType@creditRefund	creditRefund	creditRefund	Возврат части премии
DataSchema	PaymentOrder	enum	itemType@marketing	marketing	marketing	Маркетинговые выплаты
