ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	DocumentHeader	ui-label	Readonly document	Readonly document	Только для чтения	Readonly document
UiSchema	DocumentHeader	ui-label	This document is read-only and it is not possible to save any changes.	This document is read-only and it is not possible to save any changes.	Документ открыт в режиме только для чтения, сохрянять изменения запрещено	This document is read-only and it is not possible to save any changes.
