ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	ProductConfigurationSearchInline	actors	General	General	General	General
ViewConfiguration	ProductConfigurationSearchInline	rootConfiguration	ProductConfigurationSearchInline@Title	ProductConfigurationSearchInline	Export	Экспорт
