ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	GeneralPartyDataSourceInputSchema	enum	personGender@Male	Male	Мужской	Male
DataSchema	GeneralPartyDataSourceInputSchema	enum	personGender@Female	Female	Женский	Female
Rule	GeneralPartyDataSourceSearchCriteriaValidation	rule	validation@AtLeastOneMandatoryDocumentParameter	searchCriteriaValidation	E: Для поиска по документам удостоверяющим личность, укажите один из параметров документа (код типа, серия, номер)!	E: AtLeastOneMandatoryDocumentParameter
