ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccountingCertificateCorrectionToTaxCertificatePrintoutRelation	printoutRelations	AccountingCertificateCorrection@AccountingCertificateCorrectionToTaxCertificatePrintoutRelation		AccountingCertificateCorrectionToTaxCertificatePrintoutRelation	Справка для налоговой
PrintoutRelation	AccountingCertificateCorrectionToTaxCertificatePrintoutRelation	rootConfiguration	AccountingCertificateCorrectionToTaxCertificatePrintoutRelation@Title	AccountingCertificateCorrectionToTaxCertificatePrintoutRelation	AccountingCertificateCorrectionToTaxCertificatePrintoutRelation	Справка для налоговой
