ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	AssetEntityComponent	ui-label	Create Asset Entity	Create Asset Entity	Create Asset Entity	Создать предварительный расчет по Активу
UiSchema	AssetEntityComponent	ui-label	Asset Entity	Asset Entity	Asset Entity	Предварительный расчет по Активу
