ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	EconomicParameter	field-title	paymentFrequency	paymentFrequency	paymentFrequency	Периодичность оплаты премии
DataSchema	EconomicParameter	field-title	paymentFrequencyCode	paymentFrequencyCode	paymentFrequencyCode	Периодичность оплаты премии (код)
DataSchema	EconomicParameter	field-title	paymentFrequencyDescription	paymentFrequencyDescription	paymentFrequencyDescription	Периодичность оплаты премии (описание)
DataSchema	EconomicParameter	field-title	guaranteedIncome	guaranteedIncome	guaranteedIncome	Выплата с гар. доходом
DataSchema	EconomicParameter	field-title	guaranteedIncomeCode	guaranteedIncomeCode	guaranteedIncomeCode	Выплата с гар. доходом (код)
DataSchema	EconomicParameter	field-title	guaranteedIncomeDescription	guaranteedIncomeDescription	guaranteedIncomeDescription	Выплата с гар. доходом (описание)
DataSchema	EconomicParameter	field-title	segment	segment	segment	Сегмент
DataSchema	EconomicParameter	field-title	isin	isin	ISIN	ISIN
DataSchema	EconomicParameter	field-title	rko	rko	rko	РКО
DataSchema	EconomicParameter	field-title	skMargin	skMargin	skMargin	Маржа СК
DataSchema	EconomicParameter	field-title	fundingRateSwaps	fundingRateSwaps	fundingRateSwaps	Ставка фондирования / Свопы
DataSchema	EconomicParameter	field-title	laps	laps	laps	Лапсы
DataSchema	EconomicParameter	field-title	hedge	hedge	hedge	Хедж
DataSchema	EconomicParameter	field-title	clientID	clientID	clientID	ИЧ клиента
DataSchema	EconomicParameter	field-title	shareRF	shareRF	shareRF	Доля РФ
DataSchema	EconomicParameter	field-title	shareGF	shareGF	shareGF	Доля ГФ
DataSchema	EconomicParameter	field-title	rvd	rvd	rvd	РВД
DataSchema	EconomicParameter	field-title	memorandumPkDate	memorandumPkDate	memorandumPkDate	Дата ПК / Служебной записки
DataSchema	EconomicParameter	field-title	pkNumber	pkNumber	pkNumber	Номер ПК
DataSchema	EconomicParameter	field-title	analyticalAdjustment	analyticalAdjustment	analyticalAdjustment	Аналитическая корректировка
DataSchema	EconomicParameter	field-title	expectedReturnPercentAK	expectedReturnPercentAK	expectedReturnPercentAK	% ожидаемого возврата (для АК)
DataSchema	EconomicParameter	field-title	insurance	insurance	insurance	Страховка
DataSchema	EconomicParameter	field-title	riskTransferProduct	riskTransferProduct	riskTransferProduct	Продукт с передачей риска
DataSchema	EconomicParameter	field-title	comments	comments	comments	Комментарий
DataSchema	EconomicParameter	field-title	basicInvestmentParameters	basicInvestmentParameters	basicInvestmentParameters	Активы
DataSchema	EconomicParameter	field-title	strategyCode	strategyCode	strategyCode	Конфигурация стратегии (код)
DataSchema	EconomicParameter	field-title	strategyDescription	strategyDescription	strategyDescription	Конфигурация стратегии (описание)
DataSchema	EconomicParameter	field-title	issueDateFrom	issueDateFrom	issueDateFrom	Срок страхования с
DataSchema	EconomicParameter	field-title	issueDateTo	issueDateTo	issueDateTo	Срок страхования по
DataSchema	EconomicParameter	field-title	fundingVersionSubFundID	fundingVersionSubFundID	fundingVersionSubFundID	Версия фандинга/идентификатор субфонда
DataSchema	EconomicParameter	field-title	commRate	commRate	Commission Rate %	Ставка КВ %
DataSchema	EconomicParameter	field-title	insuranceTermsYearName	insuranceTermsYearName	insuranceTermsYearName	Срок страхования
DataSchema	EconomicParameter	field-title	insuranceTermsYearCode	insuranceTermsYearCode	insuranceTermsYearCode	Срок страхования (код)
DataSchema	EconomicParameter	field-title	insuranceTermsYearDescription	insuranceTermsYearDescription	insuranceTermsYearDescription	Срок страхования (описание)
DataSchema	EconomicParameter	field-title	motivationFromMargin	motivationFromMargin	motivationFromMargin	Мотивация из маржи
DataSchema	EconomicParameter	field-title	motivationFromProductEconomic	motivationFromProductEconomic	motivationFromProductEconomic	Мотивация из экономики продукта
DataSchema	EconomicParameter	field-title	isMigrated	isMigrated	isMigrated	Мигрированный
