ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	PartyLookUpSearch	field-title	partyId	partyId	partyId	partyId
DataSchema	PartyLookUpSearch	field-title	partyCode	partyCode	partyCode	partyCode
DataSchema	PartyLookUpSearch	field-title	partyType	partyType	partyType	partyType
DataSchema	PartyLookUpSearch	field-title	partyFullName	partyFullName	partyFullName	partyFullName
UiSchema	PartyLookUpSearch	ui-label	fullName	fullName	ФИО	fullName
DataSchema	PartyLookUpSearch	enum	personGender@Male	Male	Мужской	Male
DataSchema	PartyLookUpSearch	enum	personGender@Female	Female	Женский	Female
UiSchema	PartyLookUpSearch	ui-label	dateOfBirth	dateOfBirth	Дата рождения	dateOfBirth
UiSchema	PartyLookUpSearch	ui-label	personGender	personGender	Пол	personGender
