ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DocumentRelation	CreditLifeInsuranceQuoteCopyQuoteRelation	relations	relations@CreditLifeInsuranceQuoteCopyQuoteRelation@Title	CreditLifeInsuranceQuoteCopyQuoteRelation	CopyQuote	Копировать заявку
DocumentRelation	CreditLifeInsuranceQuoteCopyQuoteRelation	rootConfiguration	CreditLifeInsuranceQuoteCopyQuoteRelation@Title	CreditLifeInsuranceQuoteCopyQuoteRelation	CopyQuote	Копировать заявку
Rule	CreditLifeInsuranceQuoteCopyQuoteRelationFlowRule	rule	validation@copyQuoteRestrictions	flowRule	E: validation@copyQuoteRestrictions	E: Копировать заявку может только сотрудник ОПЕРУ или продавец по данной заявке
