ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	CreateMedLifeInsuranceQuote	ui-label	Med life insurance quote creation	Med life insurance quote creation	Оформление доп. программы ДМС 	Med life insurance quote creation
UiSchema	CreateMedLifeInsuranceQuote	ui-label	createMedQuoteGenCheckUpSport	createMedQuoteGenCheckUpSport	Создать ДМС Генетический чек-ап для детей «Питание и спорт» 	Create med quote gen check-up sport
UiSchema	CreateMedLifeInsuranceQuote	ui-label	createMedQuoteGenCheckUpTalents	createMedQuoteGenCheckUpTalents	Создать ДМС Генетический чек-ап для детей «Таланты и способности» 	Create med quote gen check-up talents
UiSchema	CreateMedLifeInsuranceQuote	ui-label	createMedQuoteGenCheckUpHealth	createMedQuoteGenCheckUpHealth	Создать ДМС Генетический чек-ап «Мое здоровье» 	Create med quote gen check-up health
