ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	RelatedInvestmentProfitDocumentsView	actors	GeneralBackOffice	GeneralBackOffice	БО	GeneralBackOffice
ViewConfiguration	RelatedInvestmentProfitDocumentsView	actors	InvestmentProfitSpecialist	InvestmentProfitSpecialist	Специалист по ДИД	InvestmentProfitSpecialist
ViewConfiguration	RelatedInvestmentProfitDocumentsView	actors	Administrator	Administrator	Администратор	Administrator
ViewConfiguration	RelatedInvestmentProfitDocumentsView	rootConfiguration	RelatedInvestmentProfitDocumentsView@Title	RelatedInvestmentProfitDocumentsView	Информация о ДИД	InvestmentProfit information
UiSchema	RelatedInvestmentProfitDocumentsViewUiSchema	ui-label	InvestmentProfit calculation date	InvestmentProfit calculation date	Дата расчета ДИД	InvestmentProfit calculation date
UiSchema	RelatedInvestmentProfitDocumentsViewUiSchema	ui-label	InvestmentProfit rate	InvestmentProfit rate	Размер ДИД	InvestmentProfit rate
UiSchema	RelatedInvestmentProfitDocumentsViewUiSchema	ui-label	InvestmentProfit payment type description	InvestmentProfit payment type description	Тип выплаты	InvestmentProfit payment type description
UiSchema	RelatedInvestmentProfitDocumentsViewUiSchema	ui-label	recordState	recordState	Статус	recordState
