ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	CoverageDuration	enum	coverageDuration@1	1	1	24 часа в сутки
DataSchema	CoverageDuration	enum	coverageDuration@2	2	2	время исполнения трудовых обязанностей, исключая время в пути
DataSchema	CoverageDuration	enum	coverageDuration@3	3	3	время исполнения трудовых обязанностей и время следования к месту работы и обратно в рабочие дни
DataSchema	CoverageDuration	enum	coverageDuration@4	4	4	время тренировок
DataSchema	CoverageDuration	enum	coverageDuration@5	5	5	время соревнований
DataSchema	CoverageDuration	enum	coverageDuration@6	6	6	время тренировок и соревнований
DataSchema	CoverageDuration	enum	coverageDuration@7	7	7	время тренировок и соревнований и время в дороге
