ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	PartyType	enum	PartyType@NaturalPerson	NaturalPerson	Физ. лицо	Natural Person
DataSchema	PartyType	enum	PartyType@LegalEntity	LegalEntity	Юр. лицо	Legal Entity
