ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	GetNSODataSourceResultSchema	field-title	service_provider_code	service_provider_code	service_provider_code	service_provider_code
DataSchema	GetNSODataSourceResultSchema	field-title	body	body	body	body
DataSchema	GetNSODataSourceResultSchema	field-title	sadNumber	sadNumber	sadNumber	sadNumber
