ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	IssueFormCollective	field-title	issueForm	issueForm	Форма выпуска	Issue form
DataSchema	IssueFormCollective	field-title	issueFormCode	issueFormCode	Форма выпуска Код	Issue form code
DataSchema	IssueFormCollective	field-title	issueFormDescription	issueFormDescription	Форма выпуска Наименование	Issue form description
UiSchema	IssueFormCollective	ui-label	issueForm	issueForm	Форма выпуска	Issue form
