ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	PaymentOrderType	field-title	paymentOrderType	paymentOrderType	Категория	Payment order type
DataSchema	PaymentOrderType	enum	paymentOrderType@PaymentRefund	PaymentRefund	Возвраты	Payment refund
DataSchema	PaymentOrderType	enum	paymentOrderType@Commission	Commission	Комиссионное вознаграждение	Commission
DataSchema	PaymentOrderType	enum	paymentOrderType@PolicyCancellation	PolicyCancellation	Расторжение	Policy cancellation
DataSchema	PaymentOrderType	enum	paymentOrderType@Claim	Claim	Страховые выплаты	Claim
