ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	ActHasNoChangesComponent	enum	actHasNoChangesComponent@1	1	Yes	Да
DataSchema	ActHasNoChangesComponent	enum	actHasNoChangesComponent@2	2	No	Нет
