ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	ClaimStateHistoryView	actors	General	General	Общий	General
UiSchema	ClaimStateHistoryViewUiSchema	ui-label	Valid From	Valid From	Действует с	Valid From
UiSchema	ClaimStateHistoryViewUiSchema	ui-label	State	State	Статус	State
UiSchema	ClaimStateHistoryViewUiSchema	ui-label	State Changed By	State Changed By	Изменен	State Changed By
ViewConfiguration	ClaimStateHistoryView	rootConfiguration	ClaimStateHistoryView@Title	ClaimStateHistoryView	История статусов	ClaimStateHistoryView
