ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation	rootConfiguration	InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation@Title	InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation	InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation	Правила страхования
PrintoutRelation	InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation		InvestmentLifeInsurancePolicyToInsuranceRulesPrintoutEpolicyRelation	Правила страхования
