ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation	printoutRelations	AccumulatedLifeInsuranceQuote@AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation		AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation	Заявление
PrintoutRelation	AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation	rootConfiguration	AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation@Title	AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation	AccumulatedLifeInsuranceQuoteToaccApplicationPrintoutRelation	Заявление
