ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	UserActivityExcelImportSuccess	actors	OrganisationAdministrator	OrganisationAdministrator	Администратор орг. структуры	OrganisationAdministrator
ViewConfiguration	UserActivityExcelImportSuccess	dataExport	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	Импортированные данные	Imported data
UiSchema	UserActivityExcelImportSuccessUiSchema	ui-label	Imported data	Imported data	Успешный импорт	UsersExcelImportSuccess
UiSchema	UserActivityExcelImportSuccessUiSchema	ui-label	Export	Export	Экспорт	Export
UiSchema	UserActivityExcelImportSuccessUiSchema	ui-label	Username	Username	Имя пользователя	Username
ViewConfiguration	UserActivityExcelImportSuccess	rootConfiguration	UserActivityExcelImportSuccess@Title	UserActivityExcelImportSuccess	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful
