ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	LegalEntityBasicEditUiSchema	ui-label	Cancel	Cancel	Отменить	Cancel
UiSchema	LegalEntityBasicEditUiSchema	ui-label	Save	Save	Сохранить	Save
ViewConfiguration	LegalEntityBasicEdit	rootConfiguration	LegalEntityBasicEdit@Title	LegalEntityBasicEdit	Юридическое Лицо	Legal Entity
ViewConfiguration	LegalEntityBasicEdit	actors	General	General	General	General
UiSchema	LegalEntityBasicEditUiSchema	ui-label	MainTab	MainTab	Основная информация	MainTab
