ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	StrategyInstrumentsViewUiSchema	ui-label	StrategyInstruments	StrategyInstruments	Справочник 'Стратегия. Инструменты'	StrategyInstruments
ViewConfiguration	StrategyInstrumentsView	rootConfiguration	StrategyInstrumentsView@Title	StrategyInstrumentsView	Справочник 'Стратегия. Инструменты'	StrategyInstrumentsView
ViewConfiguration	StrategyInstrumentsView	actors	GeneralBackOffice	GeneralBackOffice	GeneralBackOffice	GeneralBackOffice
UiSchema	StrategyInstrumentsViewUiSchema	ui-label	strategyCode	strategyCode	Код стратегии	strategyCode
UiSchema	StrategyInstrumentsViewUiSchema	ui-label	issueDateMin	issueDateMin	Дата заключения с	issueDateMin
UiSchema	StrategyInstrumentsViewUiSchema	ui-label	issueDateMax	issueDateMax	Дата заключения по	issueDateMax
UiSchema	StrategyInstrumentsViewUiSchema	ui-label	productCodes	productCodes	Код продукта	productCodes
