ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	AuditInfo	ui-label	Created by	Created by	Создано	Created By
UiSchema	AuditInfo	ui-label	Created on	Created on	Дата создания	Created On
UiSchema	AuditInfo	ui-label	Updated by	Updated by	Изменено	Updated By
UiSchema	AuditInfo	ui-label	Updated on	Updated on	Дата изменения	Updated On
